Block,Floor,FloorLevel,Room,Size,Size_Category,Price,AvgPrice,Date,Direction,View,Distance,View_Score
27,22,Mid, C,703,Large_Unit,9219845,13115,6/11/2025,east,6. Normal (Good Direction - S/E),400,6
20,14,Mid, F,716,Large_Unit,9779844,13659,5/11/2025,west,8. Normal (Poor Direction - N/W),150,4.5
50,7,Low, H,603,Middle_Unit,8660286,14362,4/11/2025,north,8. Normal (Poor Direction - N/W),350,4.5
55,7,Low, E,759,Large_Unit,11999790,15810,30/10/2025,south,6. Normal (Good Direction - S/E),200,6
54,17,Mid, E,488,Small_Unit,7680144,15738,28/10/2025,south,6. Normal (Good Direction - S/E),650,6
32,26,High, F,503,Small_Unit,7550030,15010,28/10/2025,west,8. Normal (Poor Direction - N/W),500,4.5
47,3,Low, G,598,Middle_Unit,7500116,12542,27/10/2025,west,8. Normal (Poor Direction - N/W),500,4.5
20,24,Mid, G,716,Large_Unit,10399900,14525,27/10/2025,west,8. Normal (Poor Direction - N/W),150,4.5
18,11,Mid, F,684,Middle_Unit,8500068,12427,24/10/2025,west,8. Normal (Poor Direction - N/W),400,4.5
60,6,Low, A,593,Middle_Unit,9250207,15599,24/10/2025,north,8. Normal (Poor Direction - N/W),200,4.5
35,11,Mid, G,1015,Large_Unit,18199965,17931,23/10/2025,west,3. Premium Partial (Gap Harbour View),600,8
23,12,Mid, E,702,Large_Unit,9599850,13675,23/10/2025,south,6. Normal (Good Direction - S/E),200,6
36,27,High, A,1114,Large_Unit,22999644,20646,23/10/2025,north,1. Premium Plus (Full Harbour),600,9
59,4,Low, E,584,Middle_Unit,8199944,14041,21/10/2025,south,6. Normal (Good Direction - S/E),200,6
52,17,Mid, F,701,Large_Unit,9999765,14265,21/10/2025,west,8. Normal (Poor Direction - N/W),350,4.5
51,26,High, G,664,Middle_Unit,9880320,14880,21/10/2025,west,8. Normal (Poor Direction - N/W),350,4.5
63,15,Mid, F,589,Middle_Unit,9100050,15450,20/10/2025,west,8. Normal (Poor Direction - N/W),200,4.5
49,10,Low, A,701,Large_Unit,9799980,13980,20/10/2025,north,8. Normal (Poor Direction - N/W),500,4.5
35,4,Low, B,1015,Large_Unit,16979935,16729,15/10/2025,east,3. Premium Partial (Gap Harbour View),600,6
60,4,Low, H,593,Middle_Unit,8899744,15008,14/10/2025,north,8. Normal (Poor Direction - N/W),200,4.5
54,3,Low, C,587,Middle_Unit,6850290,11670,14/10/2025,east,6. Normal (Good Direction - S/E),650,6
30,7,Low, G,506,Small_Unit,5899960,11660,13/10/2025,west,8. Normal (Poor Direction - N/W),500,4.5
46,7,Low, H,748,Large_Unit,12300112,16444,10/10/2025,north,8. Normal (Poor Direction - N/W),500,4.5
62,21,Mid, G,561,Middle_Unit,8929998,15918,10/10/2025,west,8. Normal (Poor Direction - N/W),200,4.5
37,12,Mid, D,922,Large_Unit,13999648,15184,9/10/2025,south,6. Normal (Good Direction - S/E),600,6
21,9,Low, B,723,Large_Unit,9599994,13278,9/10/2025,east,6. Normal (Good Direction - S/E),150,6
13,25,Mid, H,689,Middle_Unit,9349730,13570,9/10/2025,north,8. Normal (Poor Direction - N/W),400,4.5
6,17,Mid, C,797,Large_Unit,11800382,14806,8/10/2025,east,6. Normal (Good Direction - S/E),460,6
45,21,Mid, D,708,Large_Unit,11299680,15960,6/10/2025,south,6. Normal (Good Direction - S/E),650,6
54,16,Mid, F,587,Middle_Unit,9079716,15468,6/10/2025,west,3. Premium Partial (Gap Harbour View),650,8
22,3,Low, A,658,Middle_Unit,8099980,12310,6/10/2025,north,8. Normal (Poor Direction - N/W),150,4.5
59,26,High, A,515,Small_Unit,7080220,13748,3/10/2025,north,8. Normal (Poor Direction - N/W),200,4.5
51,25,Mid, D,502,Small_Unit,7749876,15438,2/10/2025,south,6. Normal (Good Direction - S/E),350,6
33,7,Low, A,1114,Large_Unit,22280000,20000,2/10/2025,north,1. Premium Plus (Full Harbour),700,9
50,10,Low, F,582,Middle_Unit,8859786,15223,30/9/2025,west,8. Normal (Poor Direction - N/W),350,4.5
54,18,Mid, F,587,Middle_Unit,8100013,13799,26/9/2025,west,3. Premium Partial (Gap Harbour View),650,8
49,21,Mid, E,502,Small_Unit,7749876,15438,26/9/2025,south,6. Normal (Good Direction - S/E),500,6
50,5,Low, A,603,Middle_Unit,8499888,14096,25/9/2025,north,8. Normal (Poor Direction - N/W),350,4.5
11,13,Mid, B,582,Middle_Unit,8149746,14003,23/9/2025,east,6. Normal (Good Direction - S/E),400,6
63,14,Mid, A,592,Middle_Unit,9464896,15988,19/9/2025,north,8. Normal (Poor Direction - N/W),200,4.5
51,23,Mid, A,701,Large_Unit,10400036,14836,18/9/2025,north,8. Normal (Poor Direction - N/W),350,4.5
17,7,Low, F,685,Middle_Unit,8500165,12409,17/9/2025,west,8. Normal (Poor Direction - N/W),400,4.5
52,14,Mid, D,582,Middle_Unit,8849892,15206,17/9/2025,south,6. Normal (Good Direction - S/E),350,6
7,9,Low, D,582,Middle_Unit,7730124,13282,17/9/2025,south,2. Premium (Full Mountain),430,8.5
23,20,Mid, D,702,Large_Unit,9950148,14174,17/9/2025,south,6. Normal (Good Direction - S/E),200,6
28,26,High, E,602,Middle_Unit,8299774,13787,17/9/2025,south,6. Normal (Good Direction - S/E),400,6
56,12,Mid, E,759,Large_Unit,13029753,17167,16/9/2025,south,6. Normal (Good Direction - S/E),200,6
52,15,Mid, B,701,Large_Unit,9420038,13438,15/9/2025,east,6. Normal (Good Direction - S/E),350,6
32,29,High, H,580,Middle_Unit,8499900,14655,11/9/2025,north,8. Normal (Poor Direction - N/W),500,4.5
29,22,Mid, E,530,Small_Unit,6750080,12736,11/9/2025,south,6. Normal (Good Direction - S/E),400,6
46,26,High, F,718,Large_Unit,10500032,14624,11/9/2025,west,8. Normal (Poor Direction - N/W),500,4.5
63,19,Mid, F,589,Middle_Unit,9299721,15789,10/9/2025,west,8. Normal (Poor Direction - N/W),200,4.5
47,4,Low, G,707,Large_Unit,9600353,13579,9/9/2025,west,8. Normal (Poor Direction - N/W),500,4.5
16,7,Low, H,593,Middle_Unit,6999772,11804,4/9/2025,north,8. Normal (Poor Direction - N/W),400,4.5
13,9,Low, E,593,Middle_Unit,8300221,13997,4/9/2025,south,2. Premium (Full Mountain),400,8.5
33,13,Mid, G,1015,Large_Unit,13799940,13596,3/9/2025,west,3. Premium Partial (Gap Harbour View),700,8
53,4,Low, G,719,Large_Unit,9180192,12768,3/9/2025,west,8. Normal (Poor Direction - N/W),350,4.5
41,9,Low, G,1015,Large_Unit,15349845,15123,3/9/2025,west,3. Premium Partial (Gap Harbour View),600,8
25,19,Mid, G,702,Large_Unit,9999990,14245,28/8/2025,west,8. Normal (Poor Direction - N/W),200,4.5
9,12,Mid, C,589,Middle_Unit,7450261,12649,28/8/2025,east,6. Normal (Good Direction - S/E),400,6
14,26,High, G,582,Middle_Unit,7799964,13402,27/8/2025,west,8. Normal (Poor Direction - N/W),400,4.5
52,24,Mid, F,701,Large_Unit,9499952,13552,27/8/2025,west,8. Normal (Poor Direction - N/W),350,4.5
52,10,Low, E,582,Middle_Unit,8220168,14124,27/8/2025,south,6. Normal (Good Direction - S/E),350,6
60,3,Low, D,717,Large_Unit,9500250,13250,27/8/2025,south,6. Normal (Good Direction - S/E),200,6
16,16,Mid, G,685,Middle_Unit,9200235,13431,26/8/2025,west,8. Normal (Poor Direction - N/W),400,4.5
51,20,Mid, G,664,Middle_Unit,9499848,14307,26/8/2025,west,8. Normal (Poor Direction - N/W),350,4.5
3,17,Mid, C,489,Small_Unit,6000030,12270,25/8/2025,east,6. Normal (Good Direction - S/E),400,6
28,21,Mid, B,714,Large_Unit,9479778,13277,25/8/2025,east,6. Normal (Good Direction - S/E),400,6
24,13,Mid, A,709,Large_Unit,7999647,11283,22/8/2025,north,8. Normal (Poor Direction - N/W),200,4.5
37,26,High, E,922,Large_Unit,14700368,15944,21/8/2025,south,6. Normal (Good Direction - S/E),600,6
25,21,Mid, C,702,Large_Unit,9900306,14103,20/8/2025,east,6. Normal (Good Direction - S/E),200,6
19,7,Low, D,545,Small_Unit,7379845,13541,20/8/2025,south,6. Normal (Good Direction - S/E),150,6
51,20,Mid, B,582,Middle_Unit,8400006,14433,15/8/2025,east,6. Normal (Good Direction - S/E),350,6
8,23,Mid, D,689,Middle_Unit,8700003,12627,15/8/2025,south,2. Premium (Full Mountain),400,8.5
10,15,Mid, A,536,Small_Unit,5899752,11007,15/8/2025,north,8. Normal (Poor Direction - N/W),400,4.5
16,12,Mid, F,685,Middle_Unit,7959700,11620,15/8/2025,west,8. Normal (Poor Direction - N/W),400,4.5
56,24,Mid, B,792,Large_Unit,14999688,18939,14/8/2025,east,6. Normal (Good Direction - S/E),200,6
49,14,Mid, A,701,Large_Unit,8799653,12553,12/8/2025,north,8. Normal (Poor Direction - N/W),500,4.5
16,15,Mid, A,593,Middle_Unit,7949758,13406,8/8/2025,north,8. Normal (Poor Direction - N/W),400,4.5
24,19,Mid, F,723,Large_Unit,10299858,14246,8/8/2025,west,8. Normal (Poor Direction - N/W),200,4.5
11,16,Mid, B,582,Middle_Unit,8199798,14089,7/8/2025,east,6. Normal (Good Direction - S/E),400,6
58,13,Mid, B,792,Large_Unit,12500136,15783,6/8/2025,east,6. Normal (Good Direction - S/E),200,6
13,5,Low, D,593,Middle_Unit,8380276,14132,6/8/2025,south,10. Poor Street (King's Road Noise Penalty),400,2
61,15,Mid, D,714,Large_Unit,11379732,15938,6/8/2025,south,6. Normal (Good Direction - S/E),200,6
31,21,Mid, H,580,Middle_Unit,7799840,13448,6/8/2025,north,8. Normal (Poor Direction - N/W),500,4.5
18,20,Mid, G,684,Middle_Unit,9000072,13158,6/8/2025,west,8. Normal (Poor Direction - N/W),400,4.5
39,11,Mid, D,922,Large_Unit,13380064,14512,6/8/2025,south,6. Normal (Good Direction - S/E),600,6
11,15,Mid, D,689,Middle_Unit,8899813,12917,4/8/2025,south,2. Premium (Full Mountain),400,8.5
59,15,Mid, H,584,Middle_Unit,9080032,15548,31/7/2025,north,8. Normal (Poor Direction - N/W),200,4.5
31,20,Mid, B,703,Large_Unit,9538304,13568,31/7/2025,east,6. Normal (Good Direction - S/E),500,6
23,19,Mid, E,702,Large_Unit,9199710,13105,30/7/2025,south,6. Normal (Good Direction - S/E),200,6
28,6,Low, G,583,Middle_Unit,8349726,14322,30/7/2025,west,8. Normal (Poor Direction - N/W),400,4.5
54,24,Mid, H,552,Middle_Unit,7980264,14457,29/7/2025,north,1. Premium Plus (Full Harbour),650,9
41,20,Mid, B,1015,Large_Unit,17299660,17044,28/7/2025,east,3. Premium Partial (Gap Harbour View),600,8
23,5,Low, B,580,Middle_Unit,8799760,15172,28/7/2025,east,6. Normal (Good Direction - S/E),200,6
2,7,Low, B,489,Small_Unit,6179982,12638,25/7/2025,east,6. Normal (Good Direction - S/E),400,6
32,10,Low, C,701,Large_Unit,9499952,13552,25/7/2025,east,6. Normal (Good Direction - S/E),500,6
58,18,Mid, G,717,Large_Unit,11780310,16430,25/7/2025,west,8. Normal (Poor Direction - N/W),200,4.5
1,27,High, G,580,Middle_Unit,7599740,13103,24/7/2025,west,8. Normal (Poor Direction - N/W),400,4.5
40,25,Mid, H,1114,Large_Unit,20799494,18671,24/7/2025,north,1. Premium Plus (Full Harbour),600,9
23,3,Low, C,580,Middle_Unit,6780200,11690,24/7/2025,east,6. Normal (Good Direction - S/E),200,6
17,22,Mid, A,593,Middle_Unit,8600279,14503,24/7/2025,north,8. Normal (Poor Direction - N/W),400,4.5
59,5,Low, G,567,Middle_Unit,8799840,15520,23/7/2025,west,8. Normal (Poor Direction - N/W),200,4.5
10,10,Low, F,582,Middle_Unit,6999714,12027,23/7/2025,west,8. Normal (Poor Direction - N/W),400,4.5
46,15,Mid, E,748,Large_Unit,10000012,13369,22/7/2025,south,6. Normal (Good Direction - S/E),500,6
1,17,Mid, A,545,Small_Unit,7229970,13266,22/7/2025,north,8. Normal (Poor Direction - N/W),400,4.5
59,17,Mid, E,584,Middle_Unit,8599984,14726,22/7/2025,south,6. Normal (Good Direction - S/E),200,6
2,20,Mid, E,583,Middle_Unit,7050219,12093,21/7/2025,south,2. Premium (Full Mountain),400,8.5
50,4,Low, E,503,Small_Unit,6499766,12922,17/7/2025,south,6. Normal (Good Direction - S/E),350,6
7,11,Mid, D,582,Middle_Unit,7599756,13058,15/7/2025,south,2. Premium (Full Mountain),430,8.5
1,22,Mid, B,580,Middle_Unit,7200120,12414,14/7/2025,east,6. Normal (Good Direction - S/E),400,6
36,6,Low, E,922,Large_Unit,13260204,14382,14/7/2025,south,6. Normal (Good Direction - S/E),600,6
55,6,Low, E,759,Large_Unit,11000187,14493,11/7/2025,south,6. Normal (Good Direction - S/E),200,6
29,7,Low, D,530,Small_Unit,7037870,13279,11/7/2025,south,6. Normal (Good Direction - S/E),400,6
3,15,Mid, H,583,Middle_Unit,6800112,11664,10/7/2025,north,8. Normal (Poor Direction - N/W),400,4.5
30,11,Mid, E,583,Middle_Unit,7570255,12985,10/7/2025,south,6. Normal (Good Direction - S/E),500,6
50,7,Low, A,603,Middle_Unit,8499888,14096,9/7/2025,north,8. Normal (Poor Direction - N/W),350,4.5
7,5,Low, C,689,Middle_Unit,8179808,11872,9/7/2025,east,6. Normal (Good Direction - S/E),430,6
56,10,Low, F,717,Large_Unit,11499963,16039,9/7/2025,west,8. Normal (Poor Direction - N/W),200,4.5
46,11,Mid, D,748,Large_Unit,11499752,15374,7/7/2025,south,6. Normal (Good Direction - S/E),500,6
18,14,Mid, A,690,Middle_Unit,8849940,12826,7/7/2025,north,8. Normal (Poor Direction - N/W),400,4.5
44,24,Mid, A,708,Large_Unit,11199852,15819,3/7/2025,north,1. Premium Plus (Full Harbour),650,9
21,23,Mid, A,709,Large_Unit,10099705,14245,3/7/2025,north,8. Normal (Poor Direction - N/W),150,4.5
10,4,Low, E,689,Middle_Unit,8099884,11756,2/7/2025,south,2. Premium (Full Mountain),400,8.5
15,25,Mid, G,582,Middle_Unit,8000172,13746,30/6/2025,west,8. Normal (Poor Direction - N/W),400,4.5
18,23,Mid, G,684,Middle_Unit,9000072,13158,30/6/2025,west,8. Normal (Poor Direction - N/W),400,4.5
6,20,Mid, D,762,Large_Unit,11679936,15328,27/6/2025,south,2. Premium (Full Mountain),460,8.5
29,7,Low, G,580,Middle_Unit,7679780,13241,26/6/2025,west,8. Normal (Poor Direction - N/W),400,4.5
59,15,Mid, B,714,Large_Unit,11379732,15938,26/6/2025,east,6. Normal (Good Direction - S/E),200,6
35,5,Low, E,922,Large_Unit,12499554,13557,24/6/2025,south,6. Normal (Good Direction - S/E),600,6
30,3,Low, B,587,Middle_Unit,7180184,12232,23/6/2025,east,6. Normal (Good Direction - S/E),500,6
54,19,Mid, F,587,Middle_Unit,8100013,13799,20/6/2025,west,3. Premium Partial (Gap Harbour View),650,8
46,14,Mid, D,748,Large_Unit,11279840,15080,18/6/2025,south,6. Normal (Good Direction - S/E),500,6
53,20,Mid, F,719,Large_Unit,10429814,14506,17/6/2025,west,8. Normal (Poor Direction - N/W),350,4.5
47,23,Mid, A,580,Middle_Unit,7999940,13793,17/6/2025,north,8. Normal (Poor Direction - N/W),500,4.5
24,24,Mid, F,723,Large_Unit,9200175,12725,16/6/2025,west,8. Normal (Poor Direction - N/W),200,4.5
21,4,Low, B,723,Large_Unit,9099678,12586,13/6/2025,east,6. Normal (Good Direction - S/E),150,6
17,10,Low, G,685,Middle_Unit,8000115,11679,10/6/2025,west,8. Normal (Poor Direction - N/W),400,4.5
30,19,Mid, A,583,Middle_Unit,7762645,13315,10/6/2025,north,8. Normal (Poor Direction - N/W),500,4.5
8,25,Mid, H,596,Middle_Unit,7450000,12500,10/6/2025,north,8. Normal (Poor Direction - N/W),400,4.5
36,19,Mid, E,922,Large_Unit,13099776,14208,10/6/2025,south,6. Normal (Good Direction - S/E),600,6
21,4,Low, A,709,Large_Unit,8500201,11989,9/6/2025,north,8. Normal (Poor Direction - N/W),150,4.5
51,12,Mid, D,502,Small_Unit,7300084,14542,9/6/2025,south,6. Normal (Good Direction - S/E),350,6
41,6,Low, G,1015,Large_Unit,15300110,15074,9/6/2025,west,3. Premium Partial (Gap Harbour View),600,8
6,26,High, A,760,Large_Unit,10979720,14447,6/6/2025,north,8. Normal (Poor Direction - N/W),460,4.5
51,24,Mid, E,502,Small_Unit,7099786,14143,6/6/2025,south,6. Normal (Good Direction - S/E),350,6
27,17,Mid, E,580,Middle_Unit,7749960,13362,2/6/2025,south,6. Normal (Good Direction - S/E),400,6
58,26,High, B,702,Large_Unit,9999990,14245,2/6/2025,east,6. Normal (Good Direction - S/E),200,6
14,7,Low, G,582,Middle_Unit,7547958,12969,2/6/2025,west,8. Normal (Poor Direction - N/W),400,4.5
22,12,Mid, B,582,Middle_Unit,8100276,13918,29/5/2025,east,6. Normal (Good Direction - S/E),150,6
15,2,Low, E,689,Middle_Unit,7249658,10522,29/5/2025,south,10. Poor Street (King's Road Noise Penalty),400,2
44,4,Low, D,708,Large_Unit,11900064,16808,27/5/2025,south,6. Normal (Good Direction - S/E),650,6
44,7,Low, G,572,Middle_Unit,10099804,17657,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,7,Low, H,708,Large_Unit,12399912,17514,27/5/2025,north,1. Premium Plus (Full Harbour),650,9
44,10,Low, G,572,Middle_Unit,10199904,17832,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,11,Mid, A,708,Large_Unit,12899760,18220,27/5/2025,north,1. Premium Plus (Full Harbour),650,9
44,11,Mid, G,572,Middle_Unit,10300004,18007,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,11,Mid, H,708,Large_Unit,12600276,17797,27/5/2025,north,1. Premium Plus (Full Harbour),650,9
44,16,Mid, D,708,Large_Unit,12499740,17655,27/5/2025,south,6. Normal (Good Direction - S/E),650,6
44,22,Mid, G,572,Middle_Unit,10699832,18706,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,23,Mid, G,572,Middle_Unit,10699832,18706,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,23,Mid, F,572,Middle_Unit,10699832,18706,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,24,Mid, G,572,Middle_Unit,10699832,18706,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,25,Mid, G,572,Middle_Unit,10799932,18881,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,26,High, G,572,Middle_Unit,10799932,18881,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,27,High, G,572,Middle_Unit,10799932,18881,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,28,High, G,572,Middle_Unit,12399816,21678,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,14,Mid, H,708,Large_Unit,12700104,17938,27/5/2025,north,1. Premium Plus (Full Harbour),650,9
44,12,Mid, G,572,Middle_Unit,10300004,18007,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
44,3,Low, A,708,Large_Unit,12499740,17655,27/5/2025,north,1. Premium Plus (Full Harbour),650,9
45,2,Low, B,723,Large_Unit,12700218,17566,27/5/2025,east,3. Premium Partial (Gap Harbour View),650,8
45,3,Low, D,708,Large_Unit,12300084,17373,27/5/2025,south,6. Normal (Good Direction - S/E),650,6
45,9,Low, F,572,Middle_Unit,10699832,18706,27/5/2025,west,3. Premium Partial (Gap Harbour View),650,8
54,3,Low, D,488,Small_Unit,8700064,17828,27/5/2025,south,6. Normal (Good Direction - S/E),650,6
54,5,Low, B,587,Middle_Unit,10500256,17888,27/5/2025,east,3. Premium Partial (Gap Harbour View),650,8
54,8,Low, D,488,Small_Unit,9399856,19262,27/5/2025,south,6. Normal (Good Direction - S/E),650,6
44,10,Low, H,708,Large_Unit,12499740,17655,27/5/2025,north,1. Premium Plus (Full Harbour),650,9
44,28,High, H,708,Large_Unit,15399708,21751,27/5/2025,north,1. Premium Plus (Full Harbour),650,9
13,13,Mid, F,685,Middle_Unit,8600175,12555,26/5/2025,west,8. Normal (Poor Direction - N/W),400,4.5
3,27,High, D,583,Middle_Unit,7879828,13516,26/5/2025,south,2. Premium (Full Mountain),400,8.5
58,25,Mid, G,720,Large_Unit,10560240,14667,26/5/2025,west,8. Normal (Poor Direction - N/W),200,4.5
40,7,Low, A,1114,Large_Unit,18500198,16607,23/5/2025,north,1. Premium Plus (Full Harbour),600,9
6,21,Mid, E,709,Large_Unit,9250323,13047,23/5/2025,south,2. Premium (Full Mountain),460,8.5
2,14,Mid, E,583,Middle_Unit,6949943,11921,22/5/2025,south,2. Premium (Full Mountain),400,8.5
43,24,Mid, B,1015,Large_Unit,16600325,16355,22/5/2025,east,3. Premium Partial (Gap Harbour View),700,8
40,4,Low, C,897,Large_Unit,12499695,13935,21/5/2025,east,3. Premium Partial (Gap Harbour View),600,6
9,13,Mid, D,670,Middle_Unit,8200130,12239,19/5/2025,south,10. Poor Street (King's Road Noise Penalty),400,2
51,20,Mid, E,502,Small_Unit,7249884,14442,16/5/2025,south,6. Normal (Good Direction - S/E),350,6
7,23,Mid, E,582,Middle_Unit,7780176,13368,16/5/2025,south,2. Premium (Full Mountain),430,8.5
31,23,Mid, E,580,Middle_Unit,7400220,12759,16/5/2025,south,6. Normal (Good Direction - S/E),500,6
32,7,Low, H,580,Middle_Unit,7379920,12724,15/5/2025,north,8. Normal (Poor Direction - N/W),500,4.5
29,5,Low, G,580,Middle_Unit,7480260,12897,15/5/2025,west,8. Normal (Poor Direction - N/W),400,4.5
38,6,Low, A,1114,Large_Unit,16499454,14811,14/5/2025,north,1. Premium Plus (Full Harbour),600,9
2,20,Mid, A,583,Middle_Unit,7060130,12110,14/5/2025,north,8. Normal (Poor Direction - N/W),400,4.5
17,26,High, B,582,Middle_Unit,8349954,14347,13/5/2025,east,6. Normal (Good Direction - S/E),400,6
21,4,Low, C,723,Large_Unit,9080157,12559,13/5/2025,east,6. Normal (Good Direction - S/E),150,6
32,26,High, C,701,Large_Unit,9799980,13980,13/5/2025,east,6. Normal (Good Direction - S/E),500,6
34,21,Mid, B,1015,Large_Unit,17000235,16749,13/5/2025,east,3. Premium Partial (Gap Harbour View),650,8
8,14,Mid, D,689,Middle_Unit,8030295,11655,13/5/2025,south,2. Premium (Full Mountain),400,8.5
62,26,High, F,555,Middle_Unit,7580190,13658,13/5/2025,west,8. Normal (Poor Direction - N/W),200,4.5
42,27,High, B,1015,Large_Unit,17600100,17340,12/5/2025,east,3. Premium Partial (Gap Harbour View),650,8
25,14,Mid, D,580,Middle_Unit,8400140,14483,12/5/2025,south,6. Normal (Good Direction - S/E),200,6
50,6,Low, F,582,Middle_Unit,7379760,12680,9/5/2025,west,8. Normal (Poor Direction - N/W),350,4.5
34,14,Mid, B,1015,Large_Unit,17550365,17291,8/5/2025,east,3. Premium Partial (Gap Harbour View),650,8
24,9,Low, A,709,Large_Unit,9950106,14034,8/5/2025,north,8. Normal (Poor Direction - N/W),200,4.5
39,13,Mid, F,897,Large_Unit,12000066,13378,8/5/2025,west,8. Normal (Poor Direction - N/W),600,4.5
34,21,Mid, H,1114,Large_Unit,18699604,16786,7/5/2025,north,1. Premium Plus (Full Harbour),650,9
29,4,Low, A,703,Large_Unit,8400147,11949,7/5/2025,north,8. Normal (Poor Direction - N/W),400,4.5
