Block,Floor,FloorLevel,Room,Size,Size_Category,Price,AvgPrice,Date,Direction,View,Distance,View_Score
4,7,Low, A,819,Large_Unit,8200000,10012,8/12/2025,North West,11. Poor Highway (Tai Chung Kiu Noise Penalty),720.0,1.0
1,18,Mid, G,327,Small_Unit,4400000,13456,8/12/2025,North East,2. Premium (Full River - West/Sun),650.0,8.5
50,5,Low, G,304,Small_Unit,4150000,13651,5/12/2025,North East,6. Normal (Good Direction - S/E),250.0,6.0
26,18,Mid, G,326,Small_Unit,4280000,13129,5/12/2025,East,10. Poor Street (Busy Road),420.0,2.0
39,15,Mid, G,304,Small_Unit,4280000,14079,5/12/2025,North,10. Poor Street (Busy Road),180.0,2.0
44,31,High, F,284,Small_Unit,4060000,14296,4/12/2025,East,9. Poor Close (Wall View),150.0,3.0
48,28,High, H,304,Small_Unit,3750000,12336,2/12/2025,North,10. Poor Street (Busy Road),200.0,2.0
49,15,Mid, A,284,Small_Unit,4035000,14208,2/12/2025,North West,8. Normal (Poor Direction - N/W),220.0,4.5
38,15,Mid, B,284,Small_Unit,4080000,14366,2/12/2025,East,9. Poor Close (Wall View),150.0,3.0
3,17,Mid, A,451,Middle_Unit,6200000,13747,2/12/2025,North West,2. Premium (Full River - West/Sun),700.0,8.5
6,24,Mid, D,853,Large_Unit,9380000,10996,28/11/2025,South West,11. Poor Highway (Tai Chung Kiu Noise Penalty),720.0,1.0
19,15,Mid, H,327,Small_Unit,4250000,12997,27/11/2025,North East,6. Normal (Good Direction - S/E),550.0,6.0
15,22,Mid, A,819,Large_Unit,9380000,11453,25/11/2025,North West,1. Premium Plus (Full River/Park),650.0,9.0
15,18,Mid, C,853,Large_Unit,9200000,10785,25/11/2025,South West,3. Premium Partial (Slivers of Water/Park),650.0,8.0
16,17,Mid, B,451,Middle_Unit,5500000,12195,25/11/2025,North West,8. Normal (Poor Direction - N/W),500.0,4.5
39,26,High, E,284,Small_Unit,4000000,14085,25/11/2025,West,9. Poor Close (Wall View),180.0,3.0
8,12,Mid, B,451,Middle_Unit,5280000,11707,24/11/2025,North West,8. Normal (Poor Direction - N/W),620.0,4.5
15,7,Low, A,819,Large_Unit,8800000,10745,24/11/2025,North West,1. Premium Plus (Full River/Park),650.0,9.0
36,8,Low, H,307,Small_Unit,3950000,12866,21/11/2025,West,10. Poor Street (Busy Road),300.0,2.0
40,10,Low, B,284,Small_Unit,4000000,14085,21/11/2025,East,9. Poor Close (Wall View),200.0,3.0
18,1,Low, B,515,Middle_Unit,5000000,9709,21/11/2025,North West,8. Normal (Poor Direction - N/W),550.0,4.5
42,9,Low, B,284,Small_Unit,3800000,13380,20/11/2025,West,9. Poor Close (Wall View),200.0,3.0
39,3,Low, C,304,Small_Unit,4000000,13158,20/11/2025,South,9. Poor Close (Wall View),180.0,3.0
16,15,Mid, H,327,Small_Unit,4468000,13664,19/11/2025,North East,6. Normal (Good Direction - S/E),500.0,6.0
20,3,Low, C,327,Small_Unit,4100000,12538,19/11/2025,South West,6. Normal (Good Direction - S/E),520.0,6.0
49,5,Low, E,284,Small_Unit,4000000,14085,19/11/2025,South East,6. Normal (Good Direction - S/E),220.0,6.0
22,15,Mid, A,515,Middle_Unit,6550000,12718,18/11/2025,North West,8. Normal (Poor Direction - N/W),480.0,4.5
43,27,High, D,304,Small_Unit,4230000,13914,18/11/2025,South,6. Normal (Good Direction - S/E),220.0,6.0
3,14,Mid, H,327,Small_Unit,4028000,12318,17/11/2025,North East,2. Premium (Full River - West/Sun),700.0,8.5
2,8,Low, G,327,Small_Unit,4000000,12232,14/11/2025,North East,2. Premium (Full River - West/Sun),680.0,8.5
46,14,Mid, H,304,Small_Unit,4180000,13750,14/11/2025,North,10. Poor Street (Busy Road),180.0,2.0
28,9,Low, C,688,Large_Unit,7720000,11221,13/11/2025,West,9. Poor Close (Wall View),480.0,3.0
24,13,Mid, A,447,Middle_Unit,5000000,11186,13/11/2025,East,9. Poor Close (Wall View),380.0,3.0
18,10,Low, F,484,Middle_Unit,5650000,11674,12/11/2025,South East,6. Normal (Good Direction - S/E),550.0,6.0
29,2,Low, D,327,Small_Unit,3980000,12171,11/11/2025,West,10. Poor Street (Busy Road),450.0,2.0
16,14,Mid, E,451,Middle_Unit,5800000,12860,7/11/2025,South East,6. Normal (Good Direction - S/E),500.0,6.0
52,10,Low, H,304,Small_Unit,3750000,12336,6/11/2025,North East,6. Normal (Good Direction - S/E),280.0,6.0
36,8,Low, G,307,Small_Unit,4270000,13909,6/11/2025,West,10. Poor Street (Busy Road),300.0,2.0
36,18,Mid, G,307,Small_Unit,4300000,14007,4/11/2025,West,10. Poor Street (Busy Road),300.0,2.0
29,27,High, A,451,Middle_Unit,6230000,13814,4/11/2025,East,9. Poor Close (Wall View),450.0,3.0
17,10,Low, C,327,Small_Unit,4223000,12914,31/10/2025,South West,6. Normal (Good Direction - S/E),520.0,6.0
30,9,Low, C,327,Small_Unit,4200000,12844,31/10/2025,West,10. Poor Street (Busy Road),420.0,2.0
27,23,Mid, D,688,Large_Unit,8100000,11773,31/10/2025,West,10. Poor Street (Busy Road),450.0,2.0
42,15,Mid, A,284,Small_Unit,3730000,13134,31/10/2025,West,9. Poor Close (Wall View),200.0,3.0
47,13,Mid, G,304,Small_Unit,4100000,13487,30/10/2025,North,10. Poor Street (Busy Road),180.0,2.0
41,6,Low, E,284,Small_Unit,3880000,13662,28/10/2025,East,9. Poor Close (Wall View),220.0,3.0
39,14,Mid, D,304,Small_Unit,4000000,13158,28/10/2025,South,9. Poor Close (Wall View),180.0,3.0
44,27,High, H,304,Small_Unit,4368000,14368,28/10/2025,North,9. Poor Close (Wall View),150.0,3.0
44,10,Low, G,304,Small_Unit,3998000,13151,24/10/2025,North,9. Poor Close (Wall View),150.0,3.0
28,15,Mid, B,688,Large_Unit,7820000,11366,24/10/2025,East,6. Normal (Good Direction - S/E),480.0,6.0
44,19,Mid, A,284,Small_Unit,3700000,13028,24/10/2025,West,9. Poor Close (Wall View),150.0,3.0
9,18,Mid, A,451,Middle_Unit,6100000,13525,24/10/2025,North West,8. Normal (Poor Direction - N/W),600.0,4.5
43,5,Low, F,284,Small_Unit,3600000,12676,23/10/2025,East,9. Poor Close (Wall View),220.0,3.0
18,29,High, D,504,Middle_Unit,6000000,11905,22/10/2025,South West,6. Normal (Good Direction - S/E),550.0,6.0
52,29,High, C,304,Small_Unit,3980000,13092,20/10/2025,South West,6. Normal (Good Direction - S/E),280.0,6.0
39,7,Low, A,284,Small_Unit,4180000,14718,20/10/2025,East,9. Poor Close (Wall View),180.0,3.0
43,8,Low, E,284,Small_Unit,3960000,13944,20/10/2025,East,9. Poor Close (Wall View),220.0,3.0
41,3,Low, A,284,Small_Unit,3988000,14042,20/10/2025,West,10. Poor Street (Busy Road),220.0,2.0
40,17,Mid, F,284,Small_Unit,4438000,15627,17/10/2025,West,10. Poor Street (Busy Road),200.0,2.0
36,11,Mid, H,307,Small_Unit,4260000,13876,16/10/2025,West,10. Poor Street (Busy Road),300.0,2.0
19,13,Mid, B,451,Middle_Unit,5800000,12860,16/10/2025,North West,8. Normal (Poor Direction - N/W),550.0,4.5
31,5,Low, A,451,Middle_Unit,5300000,11752,14/10/2025,South,5. Good Internal (Pool/Garden/Mall),400.0,6.5
8,5,Low, E,451,Middle_Unit,5380000,11929,13/10/2025,South East,4. Good Open (High Floor City),620.0,6.0
38,12,Mid, F,284,Small_Unit,4050000,14261,10/10/2025,West,9. Poor Close (Wall View),150.0,3.0
21,7,Low, G,327,Small_Unit,4080000,12477,10/10/2025,North East,6. Normal (Good Direction - S/E),500.0,6.0
6,27,High, B,819,Large_Unit,9600000,11722,10/10/2025,North West,2. Premium (Full River - West/Sun),720.0,8.5
40,17,Mid, H,304,Small_Unit,4200000,13816,10/10/2025,North,10. Poor Street (Busy Road),200.0,2.0
24,1,Low, C,326,Small_Unit,3820000,11718,10/10/2025,West,10. Poor Street (Busy Road),380.0,2.0
16,19,Mid, G,327,Small_Unit,4480000,13700,8/10/2025,North East,6. Normal (Good Direction - S/E),500.0,6.0
30,16,Mid, C,327,Small_Unit,4310000,13180,8/10/2025,West,10. Poor Street (Busy Road),420.0,2.0
18,28,High, E,504,Middle_Unit,6550000,12996,3/10/2025,South East,6. Normal (Good Direction - S/E),550.0,6.0
44,3,Low, H,304,Small_Unit,3800000,12500,3/10/2025,North,9. Poor Close (Wall View),150.0,3.0
4,9,Low, D,853,Large_Unit,8800000,10317,2/10/2025,South West,2. Premium (Full River - West/Sun),720.0,8.5
2,26,High, H,327,Small_Unit,4280000,13089,2/10/2025,North East,2. Premium (Full River - West/Sun),680.0,8.5
37,11,Mid, F,284,Small_Unit,3820000,13451,2/10/2025,West,9. Poor Close (Wall View),150.0,3.0
3,2,Low, G,327,Small_Unit,3800000,11621,30/9/2025,North East,2. Premium (Full River - West/Sun),700.0,8.5
1,5,Low, G,327,Small_Unit,3980000,12171,26/9/2025,North East,2. Premium (Full River - West/Sun),650.0,8.5
39,20,Mid, C,304,Small_Unit,4220000,13882,26/9/2025,South,9. Poor Close (Wall View),180.0,3.0
41,15,Mid, A,284,Small_Unit,4200000,14789,26/9/2025,West,10. Poor Street (Busy Road),220.0,2.0
12,4,Low, E,504,Middle_Unit,5380000,10675,26/9/2025,South East,1. Premium Plus (Full River/Park),580.0,9.0
43,10,Low, C,304,Small_Unit,4180000,13750,26/9/2025,South,6. Normal (Good Direction - S/E),220.0,6.0
3,18,Mid, F,451,Middle_Unit,5720000,12683,22/9/2025,South East,3. Premium Partial (Slivers of Water/Park),700.0,8.0
52,31,High, C,304,Small_Unit,4350000,14309,22/9/2025,South West,6. Normal (Good Direction - S/E),280.0,6.0
10,6,Low, D,327,Small_Unit,4265000,13043,22/9/2025,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
10,16,Mid, C,327,Small_Unit,3980000,12171,19/9/2025,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
49,5,Low, D,304,Small_Unit,3990000,13125,19/9/2025,South West,6. Normal (Good Direction - S/E),220.0,6.0
51,9,Low, G,304,Small_Unit,3800000,12500,18/9/2025,North East,6. Normal (Good Direction - S/E),280.0,6.0
45,15,Mid, B,284,Small_Unit,4160000,14648,18/9/2025,West,9. Poor Close (Wall View),150.0,3.0
22,22,Mid, F,484,Middle_Unit,5950000,12293,17/9/2025,South East,6. Normal (Good Direction - S/E),480.0,6.0
9,13,Mid, D,327,Small_Unit,4060000,12416,15/9/2025,South West,6. Normal (Good Direction - S/E),600.0,6.0
45,17,Mid, E,284,Small_Unit,4280000,15070,15/9/2025,East,10. Poor Street (Busy Road),150.0,2.0
17,23,Mid, A,451,Middle_Unit,5000000,11086,12/9/2025,North West,8. Normal (Poor Direction - N/W),520.0,4.5
43,14,Mid, H,304,Small_Unit,3980000,13092,10/9/2025,North,9. Poor Close (Wall View),220.0,3.0
30,6,Low, D,327,Small_Unit,5000000,15291,10/9/2025,West,10. Poor Street (Busy Road),420.0,2.0
9,23,Mid, G,327,Small_Unit,4230000,12936,10/9/2025,North East,6. Normal (Good Direction - S/E),600.0,6.0
36,10,Low, D,307,Small_Unit,4000000,13029,5/9/2025,East,6. Normal (Good Direction - S/E),300.0,6.0
42,16,Mid, G,304,Small_Unit,4050000,13322,4/9/2025,North,9. Poor Close (Wall View),200.0,3.0
42,30,High, G,304,Small_Unit,4100000,13487,4/9/2025,North,9. Poor Close (Wall View),200.0,3.0
52,25,Mid, B,284,Small_Unit,4100000,14437,2/9/2025,North West,8. Normal (Poor Direction - N/W),280.0,4.5
23,22,Mid, G,327,Small_Unit,4200000,12844,2/9/2025,North East,6. Normal (Good Direction - S/E),350.0,6.0
42,24,Mid, A,284,Small_Unit,3975000,13996,2/9/2025,West,9. Poor Close (Wall View),200.0,3.0
40,11,Mid, B,284,Small_Unit,3618000,12739,1/9/2025,East,9. Poor Close (Wall View),200.0,3.0
38,17,Mid, B,284,Small_Unit,3880000,13662,29/8/2025,East,9. Poor Close (Wall View),150.0,3.0
26,1,Low, B,447,Middle_Unit,4680000,10470,29/8/2025,North,8. Normal (Poor Direction - N/W),420.0,4.5
42,16,Mid, F,284,Small_Unit,4100000,14437,28/8/2025,East,9. Poor Close (Wall View),200.0,3.0
39,8,Low, E,284,Small_Unit,3800000,13380,27/8/2025,West,9. Poor Close (Wall View),180.0,3.0
31,7,Low, C,327,Small_Unit,3720000,11376,26/8/2025,West,9. Poor Close (Wall View),400.0,3.0
35,19,Mid, B,707,Large_Unit,7500000,10608,25/8/2025,North,5. Good Internal (Pool/Garden/Mall),320.0,6.5
50,22,Mid, B,284,Small_Unit,3900000,13732,22/8/2025,North West,8. Normal (Poor Direction - N/W),250.0,4.5
41,25,Mid, A,284,Small_Unit,4280000,15070,21/8/2025,West,10. Poor Street (Busy Road),220.0,2.0
45,7,Low, G,304,Small_Unit,3940000,12961,20/8/2025,North,9. Poor Close (Wall View),150.0,3.0
45,10,Low, G,304,Small_Unit,4100000,13487,18/8/2025,North,9. Poor Close (Wall View),150.0,3.0
19,9,Low, C,327,Small_Unit,4280000,13089,18/8/2025,South West,6. Normal (Good Direction - S/E),550.0,6.0
45,28,High, D,304,Small_Unit,4280000,14079,18/8/2025,South,6. Normal (Good Direction - S/E),150.0,6.0
45,14,Mid, C,304,Small_Unit,4000000,13158,18/8/2025,South,6. Normal (Good Direction - S/E),150.0,6.0
52,27,High, G,304,Small_Unit,4338000,14270,15/8/2025,North East,6. Normal (Good Direction - S/E),280.0,6.0
17,3,Low, G,327,Small_Unit,3480000,10642,13/8/2025,North East,6. Normal (Good Direction - S/E),520.0,6.0
51,4,Low, F,284,Small_Unit,3800000,13380,13/8/2025,South East,6. Normal (Good Direction - S/E),280.0,6.0
44,4,Low, F,284,Small_Unit,3800000,13380,11/8/2025,East,9. Poor Close (Wall View),150.0,3.0
16,28,High, F,451,Middle_Unit,6000000,13304,8/8/2025,South East,6. Normal (Good Direction - S/E),500.0,6.0
21,21,Mid, C,327,Small_Unit,4280000,13089,6/8/2025,South West,6. Normal (Good Direction - S/E),500.0,6.0
23,8,Low, H,327,Small_Unit,4218000,12899,4/8/2025,North East,6. Normal (Good Direction - S/E),350.0,6.0
38,29,High, D,304,Small_Unit,3800000,12500,31/7/2025,South,9. Poor Close (Wall View),150.0,3.0
29,9,Low, C,327,Small_Unit,4190000,12813,31/7/2025,West,10. Poor Street (Busy Road),450.0,2.0
22,14,Mid, F,484,Middle_Unit,6100000,12603,31/7/2025,South East,6. Normal (Good Direction - S/E),480.0,6.0
43,12,Mid, B,284,Small_Unit,3850000,13556,31/7/2025,West,9. Poor Close (Wall View),220.0,3.0
51,11,Mid, E,284,Small_Unit,3900000,13732,31/7/2025,South East,6. Normal (Good Direction - S/E),280.0,6.0
42,10,Low, D,304,Small_Unit,3980000,13092,30/7/2025,South,6. Normal (Good Direction - S/E),200.0,6.0
4,6,Low, A,819,Large_Unit,8690000,10611,28/7/2025,North West,11. Poor Highway (Tai Chung Kiu Noise Penalty),720.0,1.0
39,19,Mid, F,284,Small_Unit,4180000,14718,28/7/2025,West,9. Poor Close (Wall View),180.0,3.0
52,23,Mid, A,284,Small_Unit,4100000,14437,25/7/2025,North West,8. Normal (Poor Direction - N/W),280.0,4.5
39,19,Mid, H,304,Small_Unit,4210000,13849,24/7/2025,North,10. Poor Street (Busy Road),180.0,2.0
17,11,Mid, G,327,Small_Unit,3950000,12080,24/7/2025,North East,6. Normal (Good Direction - S/E),520.0,6.0
47,16,Mid, H,304,Small_Unit,4000000,13158,24/7/2025,North,10. Poor Street (Busy Road),180.0,2.0
37,24,Mid, E,284,Small_Unit,3920000,13803,23/7/2025,West,9. Poor Close (Wall View),150.0,3.0
17,20,Mid, A,451,Middle_Unit,5000000,11086,21/7/2025,North West,8. Normal (Poor Direction - N/W),520.0,4.5
10,14,Mid, G,327,Small_Unit,4180000,12783,21/7/2025,North East,1. Premium Plus (Full River/Park),580.0,9.0
40,26,High, A,284,Small_Unit,4100000,14437,18/7/2025,East,9. Poor Close (Wall View),200.0,3.0
45,18,Mid, B,284,Small_Unit,4000000,14085,18/7/2025,West,9. Poor Close (Wall View),150.0,3.0
43,15,Mid, D,304,Small_Unit,3950000,12993,18/7/2025,South,6. Normal (Good Direction - S/E),220.0,6.0
12,15,Mid, F,484,Middle_Unit,6080000,12562,18/7/2025,South East,1. Premium Plus (Full River/Park),580.0,9.0
21,7,Low, C,327,Small_Unit,4550000,13914,17/7/2025,South West,6. Normal (Good Direction - S/E),500.0,6.0
1,22,Mid, C,327,Small_Unit,4398000,13450,16/7/2025,South West,2. Premium (Full River - West/Sun),650.0,8.5
38,7,Low, D,304,Small_Unit,3830000,12599,16/7/2025,South,9. Poor Close (Wall View),150.0,3.0
16,1,Low, D,327,Small_Unit,4050000,12385,15/7/2025,South West,6. Normal (Good Direction - S/E),500.0,6.0
7,23,Mid, C,484,Middle_Unit,5650000,11674,15/7/2025,South West,2. Premium (Full River - West/Sun),600.0,8.5
42,19,Mid, E,284,Small_Unit,3980000,14014,15/7/2025,East,9. Poor Close (Wall View),200.0,3.0
20,8,Low, G,327,Small_Unit,4100000,12538,11/7/2025,North East,6. Normal (Good Direction - S/E),520.0,6.0
31,13,Mid, E,451,Middle_Unit,5130000,11375,11/7/2025,North,10. Poor Street (Busy Road),400.0,2.0
7,6,Low, E,504,Middle_Unit,5450000,10813,11/7/2025,South East,3. Premium Partial (Slivers of Water/Park),600.0,6.0
38,15,Mid, A,284,Small_Unit,4130000,14542,10/7/2025,East,9. Poor Close (Wall View),150.0,3.0
40,19,Mid, F,284,Small_Unit,4180000,14718,10/7/2025,West,10. Poor Street (Busy Road),200.0,2.0
8,7,Low, D,327,Small_Unit,3800000,11621,9/7/2025,South West,6. Normal (Good Direction - S/E),620.0,6.0
18,19,Mid, D,504,Middle_Unit,6380000,12659,9/7/2025,South West,6. Normal (Good Direction - S/E),550.0,6.0
10,18,Mid, C,327,Small_Unit,4500000,13761,9/7/2025,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
41,27,High, D,304,Small_Unit,4170000,13717,8/7/2025,South,6. Normal (Good Direction - S/E),220.0,6.0
52,32,High, F,284,Small_Unit,4380000,15423,7/7/2025,South East,6. Normal (Good Direction - S/E),280.0,6.0
3,22,Mid, G,327,Small_Unit,4150000,12691,7/7/2025,North East,2. Premium (Full River - West/Sun),700.0,8.5
19,26,High, F,451,Middle_Unit,5450000,12084,7/7/2025,South East,6. Normal (Good Direction - S/E),550.0,6.0
49,29,High, F,284,Small_Unit,4250000,14965,7/7/2025,South East,6. Normal (Good Direction - S/E),220.0,6.0
47,20,Mid, H,304,Small_Unit,3880000,12763,4/7/2025,North,10. Poor Street (Busy Road),180.0,2.0
22,23,Mid, C,484,Middle_Unit,6000000,12397,4/7/2025,South West,6. Normal (Good Direction - S/E),480.0,6.0
11,30,High, D,504,Middle_Unit,6360000,12619,4/7/2025,South West,6. Normal (Good Direction - S/E),550.0,6.0
10,23,Mid, H,327,Small_Unit,4000000,12232,4/7/2025,North East,1. Premium Plus (Full River/Park),580.0,9.0
44,17,Mid, G,304,Small_Unit,4000000,13158,3/7/2025,North,9. Poor Close (Wall View),150.0,3.0
22,1,Low, A,515,Middle_Unit,5200000,10097,2/7/2025,North West,8. Normal (Poor Direction - N/W),480.0,4.5
52,19,Mid, G,304,Small_Unit,3950000,12993,30/6/2025,North East,6. Normal (Good Direction - S/E),280.0,6.0
42,13,Mid, A,284,Small_Unit,3980000,14014,30/6/2025,West,9. Poor Close (Wall View),200.0,3.0
24,14,Mid, C,326,Small_Unit,4070000,12485,27/6/2025,West,10. Poor Street (Busy Road),380.0,2.0
46,7,Low, A,284,Small_Unit,3725000,13116,27/6/2025,West,4. Good Open (High Floor City),180.0,7.0
1,17,Mid, A,451,Middle_Unit,5000000,11086,25/6/2025,North West,2. Premium (Full River - West/Sun),650.0,8.5
20,10,Low, D,327,Small_Unit,4100000,12538,25/6/2025,South West,6. Normal (Good Direction - S/E),520.0,6.0
44,25,Mid, D,304,Small_Unit,3880000,12763,24/6/2025,South,4. Good Open (High Floor City),150.0,7.0
40,28,High, E,284,Small_Unit,3880000,13662,23/6/2025,West,10. Poor Street (Busy Road),200.0,2.0
27,2,Low, C,688,Large_Unit,6600000,9593,20/6/2025,West,10. Poor Street (Busy Road),450.0,2.0
50,24,Mid, D,304,Small_Unit,4000000,13158,20/6/2025,South West,6. Normal (Good Direction - S/E),250.0,6.0
49,13,Mid, D,304,Small_Unit,3950000,12993,20/6/2025,South West,6. Normal (Good Direction - S/E),220.0,6.0
18,24,Mid, D,504,Middle_Unit,6398000,12694,19/6/2025,South West,6. Normal (Good Direction - S/E),550.0,6.0
30,9,Low, H,327,Small_Unit,3980000,12171,19/6/2025,East,9. Poor Close (Wall View),420.0,3.0
10,24,Mid, D,327,Small_Unit,4200000,12844,18/6/2025,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
21,11,Mid, G,327,Small_Unit,4000000,12232,18/6/2025,North East,6. Normal (Good Direction - S/E),500.0,6.0
20,25,Mid, B,451,Middle_Unit,5600000,12417,18/6/2025,North West,8. Normal (Poor Direction - N/W),520.0,4.5
45,11,Mid, F,284,Small_Unit,4230000,14894,18/6/2025,East,10. Poor Street (Busy Road),150.0,2.0
4,15,Mid, D,853,Large_Unit,9180000,10762,18/6/2025,South West,2. Premium (Full River - West/Sun),720.0,8.5
52,10,Low, G,304,Small_Unit,4000000,13158,17/6/2025,North East,6. Normal (Good Direction - S/E),280.0,6.0
37,26,High, D,304,Small_Unit,3800000,12500,17/6/2025,South,9. Poor Close (Wall View),150.0,3.0
23,20,Mid, D,327,Small_Unit,4150000,12691,17/6/2025,South West,6. Normal (Good Direction - S/E),350.0,6.0
14,2,Low, D,853,Large_Unit,8360000,9801,13/6/2025,South West,6. Normal (Good Direction - S/E),680.0,6.0
7,27,High, A,515,Middle_Unit,6100000,11845,12/6/2025,North West,2. Premium (Full River - West/Sun),600.0,8.5
3,27,High, B,451,Middle_Unit,5450000,12084,12/6/2025,North West,2. Premium (Full River - West/Sun),700.0,8.5
2,23,Mid, D,327,Small_Unit,5000000,15291,11/6/2025,South West,2. Premium (Full River - West/Sun),680.0,8.5
51,15,Mid, D,304,Small_Unit,3600000,11842,11/6/2025,South West,6. Normal (Good Direction - S/E),280.0,6.0
43,30,High, G,304,Small_Unit,3980000,13092,5/6/2025,North,9. Poor Close (Wall View),220.0,3.0
39,27,High, E,284,Small_Unit,3790000,13345,5/6/2025,West,9. Poor Close (Wall View),180.0,3.0
26,25,Mid, G,326,Small_Unit,4280000,13129,4/6/2025,East,10. Poor Street (Busy Road),420.0,2.0
37,10,Low, A,284,Small_Unit,3800000,13380,30/5/2025,East,6. Normal (Good Direction - S/E),150.0,6.0
43,25,Mid, G,304,Small_Unit,3945000,12977,29/5/2025,North,9. Poor Close (Wall View),220.0,3.0
45,20,Mid, E,284,Small_Unit,3950000,13908,29/5/2025,East,10. Poor Street (Busy Road),150.0,2.0
40,17,Mid, A,284,Small_Unit,3980000,14014,29/5/2025,East,9. Poor Close (Wall View),200.0,3.0
17,27,High, D,327,Small_Unit,4000000,12232,23/5/2025,South West,6. Normal (Good Direction - S/E),520.0,6.0
3,20,Mid, D,327,Small_Unit,4150000,12691,23/5/2025,South West,2. Premium (Full River - West/Sun),700.0,8.5
26,3,Low, H,326,Small_Unit,4000000,12270,23/5/2025,East,10. Poor Street (Busy Road),420.0,2.0
30,25,Mid, G,327,Small_Unit,3850000,11774,21/5/2025,East,9. Poor Close (Wall View),420.0,3.0
36,4,Low, G,307,Small_Unit,3850000,12541,20/5/2025,West,10. Poor Street (Busy Road),300.0,2.0
